id,seller_id,name,description,price,image,stock,category_id,created_at
662,14,RedSea Ultra Monitor,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,452.51,/uploads/synthetic_prod_662.jpg,303,2,2024-10-23 11:46:32
663,2,Balkis Organic Necklace,Engineered for high performance. Customers love the premium feel and long-lasting build.,124.54,/uploads/synthetic_prod_663.jpg,6,4,2025-09-03 11:46:32
664,13,Moka Luxury Kids Jacket,Engineered for high performance. Customers love the premium feel and long-lasting build.,57.92,/uploads/synthetic_prod_664.jpg,567,5,2025-01-08 11:46:32
665,15,RedSea Authentic Jambiya,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,205.84,/uploads/synthetic_prod_665.jpg,859,9,2025-05-20 11:46:32
666,15,RedSea Handcrafted Dates,A must-have for your collection. Designed for durability and excellence.,137.69,/uploads/synthetic_prod_666.jpg,356,8,2026-03-29 11:46:32
667,9,Hadramout Premium Copper Tray,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,73.01,/uploads/synthetic_prod_667.jpg,422,9,2025-06-11 11:46:32
668,9,SanaaStyle Authentic Handwoven Tapestry,A must-have for your collection. Designed for durability and excellence.,130.23,/uploads/synthetic_prod_668.jpg,481,9,2025-05-11 11:46:32
669,24,GoldenHorn Authentic Fouta,Discover the rich heritage and modern utility blended perfectly in this product.,147.36,/uploads/synthetic_prod_669.jpg,729,3,2025-08-07 11:46:32
670,5,Balkis Authentic Wooden Box,A must-have for your collection. Designed for durability and excellence.,183.77,/uploads/synthetic_prod_670.jpg,574,9,2025-05-15 11:46:32
671,18,Saba Ultra Laptop,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,1143.82,/uploads/synthetic_prod_671.jpg,911,2,2025-05-18 11:46:32
672,8,AdenGoods Classic Coffee Pot,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,97.93,/uploads/synthetic_prod_672.jpg,419,6,2025-05-06 11:46:32
673,9,AdenGoods Premium Jacket,Engineered for high performance. Customers love the premium feel and long-lasting build.,29.95,/uploads/synthetic_prod_673.jpg,807,3,2026-03-12 11:46:32
674,24,DesertOasis Classic Saffron,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,146.59,/uploads/synthetic_prod_674.jpg,1000,8,2025-08-07 11:46:32
675,11,DesertOasis Handcrafted Power Bank,A must-have for your collection. Designed for durability and excellence.,824.63,/uploads/synthetic_prod_675.jpg,136,2,2024-07-29 11:46:32
676,1,Saba Classic Mug,Discover the rich heritage and modern utility blended perfectly in this product.,122.18,/uploads/synthetic_prod_676.jpg,107,6,2025-10-13 11:46:32
677,11,GoldenHorn Ultra Argan Oil,Engineered for high performance. Customers love the premium feel and long-lasting build.,19.22,/uploads/synthetic_prod_677.jpg,253,7,2024-04-16 11:46:32
678,22,Saba Modern Shawl,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,25.12,/uploads/synthetic_prod_678.jpg,308,4,2024-08-15 11:46:32
679,17,AdenGoods Advanced Lantern,A must-have for your collection. Designed for durability and excellence.,135.97,/uploads/synthetic_prod_679.jpg,958,6,2024-08-03 11:46:32
680,8,Saba Advanced Ring,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,6.08,/uploads/synthetic_prod_680.jpg,263,3,2024-06-28 11:46:32
681,11,Saba Modern Scarf,Discover the rich heritage and modern utility blended perfectly in this product.,48.17,/uploads/synthetic_prod_681.jpg,45,4,2025-09-09 11:46:32
682,11,Moka Organic Woven Basket,A must-have for your collection. Designed for durability and excellence.,80.92,/uploads/synthetic_prod_682.jpg,698,9,2026-01-04 11:46:32
683,19,RedSea Modern Rug,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,114.09,/uploads/synthetic_prod_683.jpg,953,6,2025-10-28 11:46:32
684,2,SanaaStyle Classic Hawaij Spice,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,99.68,/uploads/synthetic_prod_684.jpg,552,8,2024-05-10 11:46:32
685,7,AdenGoods Essential Board Game,Engineered for high performance. Customers love the premium feel and long-lasting build.,17.92,/uploads/synthetic_prod_685.jpg,613,5,2025-10-12 11:46:32
686,12,SanaaStyle Luxury Rug,Engineered for high performance. Customers love the premium feel and long-lasting build.,108.65,/uploads/synthetic_prod_686.jpg,61,6,2025-11-10 11:46:32
687,4,AdenGoods Luxury Lantern,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,99.62,/uploads/synthetic_prod_687.jpg,452,6,2026-03-25 11:46:32
688,16,Saba Authentic Jambiya,Engineered for high performance. Customers love the premium feel and long-lasting build.,70.88,/uploads/synthetic_prod_688.jpg,790,9,2025-10-17 11:46:32
689,19,Balkis Handcrafted Toy Car,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,77.63,/uploads/synthetic_prod_689.jpg,139,5,2024-06-07 11:46:32
690,18,Balkis Handcrafted Dress,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,74.57,/uploads/synthetic_prod_690.jpg,857,4,2024-12-18 11:46:32
691,8,GoldenHorn Handcrafted Lotion,Discover the rich heritage and modern utility blended perfectly in this product.,101.02,/uploads/synthetic_prod_691.jpg,823,7,2025-03-02 11:46:32
692,10,Saba Organic Shirt,A must-have for your collection. Designed for durability and excellence.,93.28,/uploads/synthetic_prod_692.jpg,602,3,2025-10-17 11:46:32
693,1,RedSea Luxury Wallet,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,41.07,/uploads/synthetic_prod_693.jpg,437,3,2025-07-27 11:46:32
694,5,Saba Premium Cardamom,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,15.58,/uploads/synthetic_prod_694.jpg,949,8,2025-02-06 11:46:32
695,16,RedSea Classic Jacket,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,48.13,/uploads/synthetic_prod_695.jpg,235,3,2026-04-05 11:46:32
696,20,AdenGoods Advanced Cardamom,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,109.14,/uploads/synthetic_prod_696.jpg,996,8,2024-12-28 11:46:32
697,14,Hadramout Authentic Heels,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,130.08,/uploads/synthetic_prod_697.jpg,843,4,2024-06-02 11:46:32
698,24,SanaaStyle Handcrafted Laptop,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,499.67,/uploads/synthetic_prod_698.jpg,455,2,2025-12-08 11:46:32
699,24,Moka Modern Sidr Honey,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,123.49,/uploads/synthetic_prod_699.jpg,609,8,2025-06-12 11:46:32
700,13,DesertOasis Handcrafted Hawaij Spice,A must-have for your collection. Designed for durability and excellence.,152.86,/uploads/synthetic_prod_700.jpg,169,8,2025-08-05 11:46:32
701,6,AdenGoods Modern Bluetooth Speaker,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,1010.25,/uploads/synthetic_prod_701.jpg,591,2,2025-06-20 11:46:32
702,11,RedSea Authentic Belt,A must-have for your collection. Designed for durability and excellence.,59.64,/uploads/synthetic_prod_702.jpg,741,3,2024-12-06 11:46:32
703,18,DesertOasis Organic Olive Oil,Engineered for high performance. Customers love the premium feel and long-lasting build.,45.65,/uploads/synthetic_prod_703.jpg,655,8,2024-08-15 11:46:32
704,17,SanaaStyle Handcrafted Argan Oil,Discover the rich heritage and modern utility blended perfectly in this product.,45.62,/uploads/synthetic_prod_704.jpg,182,7,2024-04-27 11:46:32
705,21,RedSea Authentic Fouta,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,135.1,/uploads/synthetic_prod_705.jpg,172,3,2024-07-10 11:46:32
706,17,AdenGoods Luxury Lotion,A must-have for your collection. Designed for durability and excellence.,61.54,/uploads/synthetic_prod_706.jpg,747,7,2024-06-19 11:46:32
707,7,Hadramout Premium Shawl,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,68.14,/uploads/synthetic_prod_707.jpg,724,4,2026-02-15 11:46:32
708,24,YemenTech Ultra Jambiya,A must-have for your collection. Designed for durability and excellence.,45.01,/uploads/synthetic_prod_708.jpg,310,9,2025-02-04 11:46:32
709,22,YemenTech Organic Dates,Discover the rich heritage and modern utility blended perfectly in this product.,242.98,/uploads/synthetic_prod_709.jpg,565,8,2024-10-25 11:46:32
710,11,Balkis Ultra Sidr Honey,Discover the rich heritage and modern utility blended perfectly in this product.,122.36,/uploads/synthetic_prod_710.jpg,818,8,2025-01-23 11:46:32
711,3,Moka Classic Monitor,Engineered for high performance. Customers love the premium feel and long-lasting build.,841.02,/uploads/synthetic_prod_711.jpg,886,2,2024-07-18 11:46:32
712,1,Saba Handcrafted Coffee Pot,A must-have for your collection. Designed for durability and excellence.,19.79,/uploads/synthetic_prod_712.jpg,187,6,2025-07-30 11:46:32
713,22,SanaaStyle Luxury Belt,Discover the rich heritage and modern utility blended perfectly in this product.,26.36,/uploads/synthetic_prod_713.jpg,751,3,2025-03-26 11:46:32
714,22,Balkis Essential Kids Jacket,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,124.91,/uploads/synthetic_prod_714.jpg,628,5,2025-01-09 11:46:32
715,13,RedSea Classic Ring,A must-have for your collection. Designed for durability and excellence.,35.63,/uploads/synthetic_prod_715.jpg,878,3,2024-09-26 11:46:32
716,12,SanaaStyle Luxury Lotion,Discover the rich heritage and modern utility blended perfectly in this product.,96.75,/uploads/synthetic_prod_716.jpg,774,7,2026-01-02 11:46:32
717,16,Hadramout Advanced Pottery,Engineered for high performance. Customers love the premium feel and long-lasting build.,203.62,/uploads/synthetic_prod_717.jpg,794,9,2025-08-16 11:46:32
718,17,Balkis Luxury Smartwatch,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,160.99,/uploads/synthetic_prod_718.jpg,709,2,2025-08-21 11:46:32
719,1,Balkis Luxury Bed Sheets,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,69.69,/uploads/synthetic_prod_719.jpg,485,6,2025-02-13 11:46:32
720,10,Balkis Authentic Necklace,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,125.86,/uploads/synthetic_prod_720.jpg,0,4,2025-09-09 11:46:32
721,7,Moka Advanced Coffee Pot,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,146.64,/uploads/synthetic_prod_721.jpg,953,6,2026-01-14 11:46:32
722,24,RedSea Authentic Lantern,Discover the rich heritage and modern utility blended perfectly in this product.,62.22,/uploads/synthetic_prod_722.jpg,944,6,2024-05-06 11:46:32
723,11,Moka Classic Shoes,Engineered for high performance. Customers love the premium feel and long-lasting build.,135.52,/uploads/synthetic_prod_723.jpg,622,3,2025-03-23 11:46:32
724,25,Hadramout Handcrafted Wallet,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,123.69,/uploads/synthetic_prod_724.jpg,770,3,2024-06-20 11:46:32
725,8,Moka Modern Wallet,Discover the rich heritage and modern utility blended perfectly in this product.,77.91,/uploads/synthetic_prod_725.jpg,417,3,2024-10-30 11:46:32
726,17,DesertOasis Classic Argan Oil,Engineered for high performance. Customers love the premium feel and long-lasting build.,61.23,/uploads/synthetic_prod_726.jpg,525,7,2025-09-26 11:46:32
727,14,RedSea Authentic Vase,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,121.52,/uploads/synthetic_prod_727.jpg,0,6,2025-03-06 11:46:32
728,7,RedSea Authentic Sidr Honey,Discover the rich heritage and modern utility blended perfectly in this product.,171.24,/uploads/synthetic_prod_728.jpg,86,8,2025-06-27 11:46:32
729,16,Moka Ultra Wooden Box,Discover the rich heritage and modern utility blended perfectly in this product.,47.95,/uploads/synthetic_prod_729.jpg,793,9,2025-03-22 11:46:32
730,6,DesertOasis Handcrafted Soap,Engineered for high performance. Customers love the premium feel and long-lasting build.,120.89,/uploads/synthetic_prod_730.jpg,16,7,2025-04-12 11:46:32
731,4,RedSea Organic Air Fryer,Discover the rich heritage and modern utility blended perfectly in this product.,119.19,/uploads/synthetic_prod_731.jpg,17,6,2024-12-14 11:46:32
732,21,Balkis Luxury Dress,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,22.59,/uploads/synthetic_prod_732.jpg,875,4,2025-12-27 11:46:32
733,1,Saba Modern Cardamom,A must-have for your collection. Designed for durability and excellence.,62.07,/uploads/synthetic_prod_733.jpg,855,8,2024-04-24 11:46:32
734,7,Saba Ultra Mocha Coffee,A must-have for your collection. Designed for durability and excellence.,26.48,/uploads/synthetic_prod_734.jpg,823,8,2024-10-24 11:46:32
735,3,Moka Authentic Lantern,A must-have for your collection. Designed for durability and excellence.,80.68,/uploads/synthetic_prod_735.jpg,946,6,2026-02-11 11:46:32
736,12,Saba Organic Pottery,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,232.97,/uploads/synthetic_prod_736.jpg,499,9,2024-09-21 11:46:32
737,11,GoldenHorn Organic Shoes,Engineered for high performance. Customers love the premium feel and long-lasting build.,35.64,/uploads/synthetic_prod_737.jpg,746,3,2025-03-21 11:46:32
738,12,RedSea Handcrafted Bluetooth Speaker,A must-have for your collection. Designed for durability and excellence.,1325.07,/uploads/synthetic_prod_738.jpg,786,2,2024-10-14 11:46:32
739,9,Hadramout Handcrafted Saffron,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,184.76,/uploads/synthetic_prod_739.jpg,912,8,2024-06-01 11:46:32
740,11,AdenGoods Classic Perfume,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,58.23,/uploads/synthetic_prod_740.jpg,719,4,2024-10-17 11:46:32
741,6,DesertOasis Classic Laptop,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,943.66,/uploads/synthetic_prod_741.jpg,178,2,2026-02-02 11:46:32
